%SeriesCode,Period,Value
DPCCRG,2003M06,84.695
DPCCRG,2003M07,84.897
DPCCRG,2003M08,84.979
DPCCRG,2003M09,85.080
DPCCRG,2003M10,85.218
DPCCRG,2003M11,85.332
DPCCRG,2003M12,85.452
DPCCRG,2004M01,85.702
DPCCRG,2004M02,85.862
DPCCRG,2004M03,86.016
DPCCRG,2004M04,86.238
DPCCRG,2004M05,86.356
DPCCRG,2004M06,86.496
DPCCRG,2004M07,86.605
DPCCRG,2004M08,86.642
DPCCRG,2004M09,86.806
DPCCRG,2004M10,86.994
DPCCRG,2004M11,87.179
DPCCRG,2004M12,87.287
DPCCRG,2005M01,87.600
DPCCRG,2005M02,87.740
DPCCRG,2005M03,87.945
DPCCRG,2005M04,88.032
DPCCRG,2005M05,88.204
DPCCRG,2005M06,88.259
DPCCRG,2005M07,88.387
DPCCRG,2005M08,88.455
DPCCRG,2005M09,88.644
DPCCRG,2005M10,88.890
DPCCRG,2005M11,89.113
DPCCRG,2005M12,89.207
DPCCRG,2006M01,89.410
DPCCRG,2006M02,89.544
DPCCRG,2006M03,89.766
DPCCRG,2006M04,90.000
DPCCRG,2006M05,90.205
DPCCRG,2006M06,90.427
DPCCRG,2006M07,90.527
DPCCRG,2006M08,90.713
DPCCRG,2006M09,90.852
DPCCRG,2006M10,91.011
DPCCRG,2006M11,91.058
DPCCRG,2006M12,91.190
DPCCRG,2007M01,91.584
DPCCRG,2007M02,91.787
DPCCRG,2007M03,91.868
DPCCRG,2007M04,91.973
DPCCRG,2007M05,92.069
DPCCRG,2007M06,92.219
DPCCRG,2007M07,92.368
DPCCRG,2007M08,92.503
DPCCRG,2007M09,92.742
DPCCRG,2007M10,92.963
DPCCRG,2007M11,93.134
DPCCRG,2007M12,93.319
DPCCRG,2008M01,93.519
DPCCRG,2008M02,93.621
DPCCRG,2008M03,93.829
DPCCRG,2008M04,93.912
DPCCRG,2008M05,94.103
DPCCRG,2008M06,94.299
DPCCRG,2008M07,94.430
DPCCRG,2008M08,94.543
DPCCRG,2008M09,94.668
DPCCRG,2008M10,94.593
DPCCRG,2008M11,94.600
DPCCRG,2008M12,94.580
DPCCRG,2009M01,94.578
DPCCRG,2009M02,94.679
DPCCRG,2009M03,94.776
DPCCRG,2009M04,95.003
DPCCRG,2009M05,95.097
DPCCRG,2009M06,95.214
DPCCRG,2009M07,95.291
DPCCRG,2009M08,95.430
DPCCRG,2009M09,95.605
DPCCRG,2009M10,95.961
DPCCRG,2009M11,96.043
DPCCRG,2009M12,96.108
DPCCRG,2010M01,96.228
DPCCRG,2010M02,96.298
DPCCRG,2010M03,96.422
DPCCRG,2010M04,96.456
DPCCRG,2010M05,96.552
DPCCRG,2010M06,96.584
DPCCRG,2010M07,96.585
DPCCRG,2010M08,96.674
DPCCRG,2010M09,96.722
DPCCRG,2010M10,96.843
DPCCRG,2010M11,96.955
DPCCRG,2010M12,96.975
DPCCRG,2011M01,97.214
DPCCRG,2011M02,97.396
DPCCRG,2011M03,97.543
DPCCRG,2011M04,97.761
DPCCRG,2011M05,97.994
DPCCRG,2011M06,98.106
DPCCRG,2011M07,98.265
DPCCRG,2011M08,98.470
DPCCRG,2011M09,98.543
DPCCRG,2011M10,98.596
DPCCRG,2011M11,98.805
DPCCRG,2011M12,98.971
DPCCRG,2012M01,99.284
DPCCRG,2012M02,99.439
DPCCRG,2012M03,99.597
DPCCRG,2012M04,99.753
DPCCRG,2012M05,99.849
DPCCRG,2012M06,99.948
DPCCRG,2012M07,100.052
DPCCRG,2012M08,100.111
DPCCRG,2012M09,100.238
DPCCRG,2012M10,100.476
DPCCRG,2012M11,100.586
DPCCRG,2012M12,100.667
DPCCRG,2013M01,100.865
DPCCRG,2013M02,100.984
DPCCRG,2013M03,101.076
DPCCRG,2013M04,101.160
DPCCRG,2013M05,101.268
DPCCRG,2013M06,101.437
DPCCRG,2013M07,101.565
DPCCRG,2013M08,101.678
DPCCRG,2013M09,101.795
DPCCRG,2013M10,102.004
DPCCRG,2013M11,102.176
DPCCRG,2013M12,102.311
DPCCRG,2014M01,102.399
DPCCRG,2014M02,102.454
DPCCRG,2014M03,102.646
DPCCRG,2014M04,102.829
DPCCRG,2014M05,103.000
DPCCRG,2014M06,103.113
DPCCRG,2014M07,103.298
DPCCRG,2014M08,103.332
DPCCRG,2014M09,103.456
DPCCRG,2014M10,103.546
DPCCRG,2014M11,103.653
DPCCRG,2014M12,103.737
DPCCRG,2015M01,103.712
DPCCRG,2015M02,103.815
DPCCRG,2015M03,103.975
DPCCRG,2015M04,104.155
DPCCRG,2015M05,104.289
DPCCRG,2015M06,104.419
DPCCRG,2015M07,104.517
DPCCRG,2015M08,104.601
DPCCRG,2015M09,104.743
DPCCRG,2015M10,104.767
DPCCRG,2015M11,104.887
DPCCRG,2015M12,104.964
DPCCRG,2016M01,105.187
DPCCRG,2016M02,105.355
DPCCRG,2016M03,105.487
DPCCRG,2016M04,105.742
DPCCRG,2016M05,105.902
DPCCRG,2016M06,106.032
DPCCRG,2016M07,106.218
DPCCRG,2016M08,106.425
DPCCRG,2016M09,106.527
DPCCRG,2016M10,106.694
DPCCRG,2016M11,106.759
DPCCRG,2016M12,106.897
DPCCRG,2017M01,107.172
DPCCRG,2017M02,107.332
DPCCRG,2017M03,107.250
DPCCRG,2017M04,107.491
DPCCRG,2017M05,107.601
DPCCRG,2017M06,107.765
DPCCRG,2017M07,107.841
DPCCRG,2017M08,107.971
DPCCRG,2017M09,108.157
DPCCRG,2017M10,108.458
DPCCRG,2017M11,108.532
DPCCRG,2017M12,108.693
DPCCRG,2018M01,108.991
DPCCRG,2018M02,109.202
DPCCRG,2018M03,109.442
DPCCRG,2018M04,109.639
DPCCRG,2018M05,109.869
DPCCRG,2018M06,109.993
DPCCRG,2018M07,110.136
DPCCRG,2018M08,110.161
DPCCRG,2018M09,110.401
DPCCRG,2018M10,110.528
DPCCRG,2018M11,110.746
DPCCRG,2018M12,110.954
DPCCRG,2019M01,111.002
DPCCRG,2019M02,111.045
DPCCRG,2019M03,111.174
DPCCRG,2019M04,111.493
DPCCRG,2019M05,111.632
DPCCRG,2019M06,111.874
DPCCRG,2019M07,112.057
DPCCRG,2019M08,112.216
DPCCRG,2019M09,112.302
DPCCRG,2019M10,112.448
DPCCRG,2019M11,112.501
DPCCRG,2019M12,112.753
DPCCRG,2020M01,112.949
DPCCRG,2020M02,113.121
DPCCRG,2020M03,113.013
DPCCRG,2020M04,112.526
DPCCRG,2020M05,112.755
DPCCRG,2020M06,113.145
DPCCRG,2020M07,113.466
DPCCRG,2020M08,113.818
DPCCRG,2020M09,114.019
DPCCRG,2020M10,114.045
DPCCRG,2020M11,114.045
DPCCRG,2020M12,114.387
DPCCRG,2021M01,114.675
DFXARG,1959M01,16.498
DFXARG,1959M02,16.436
DFXARG,1959M03,16.404
DFXARG,1959M04,16.359
DFXARG,1959M05,16.322
DFXARG,1959M06,16.377
DFXARG,1959M07,16.406
DFXARG,1959M08,16.345
DFXARG,1959M09,16.420
DFXARG,1959M10,16.424
DFXARG,1959M11,16.353
DFXARG,1959M12,16.347
DFXARG,1960M01,16.322
DFXARG,1960M02,16.303
DFXARG,1960M03,16.388
DFXARG,1960M04,16.555
DFXARG,1960M05,16.555
DFXARG,1960M06,16.527
DFXARG,1960M07,16.525
DFXARG,1960M08,16.531
DFXARG,1960M09,16.541
DFXARG,1960M10,16.634
DFXARG,1960M11,16.696
DFXARG,1960M12,16.761
DFXARG,1961M01,16.739
DFXARG,1961M02,16.754
DFXARG,1961M03,16.730
DFXARG,1961M04,16.692
DFXARG,1961M05,16.614
DFXARG,1961M06,16.550
DFXARG,1961M07,16.593
DFXARG,1961M08,16.568
DFXARG,1961M09,16.531
DFXARG,1961M10,16.533
DFXARG,1961M11,16.502
DFXARG,1961M12,16.530
DFXARG,1962M01,16.606
DFXARG,1962M02,16.694
DFXARG,1962M03,16.736
DFXARG,1962M04,16.744
DFXARG,1962M05,16.712
DFXARG,1962M06,16.694
DFXARG,1962M07,16.638
DFXARG,1962M08,16.693
DFXARG,1962M09,16.892
DFXARG,1962M10,16.839
DFXARG,1962M11,16.854
DFXARG,1962M12,16.745
DFXARG,1963M01,16.892
DFXARG,1963M02,16.918
DFXARG,1963M03,16.845
DFXARG,1963M04,16.767
DFXARG,1963M05,16.763
DFXARG,1963M06,16.923
DFXARG,1963M07,16.987
DFXARG,1963M08,16.993
DFXARG,1963M09,16.929
DFXARG,1963M10,16.908
DFXARG,1963M11,16.997
DFXARG,1963M12,17.033
DFXARG,1964M01,17.156
DFXARG,1964M02,17.159
DFXARG,1964M03,17.160
DFXARG,1964M04,17.173
DFXARG,1964M05,17.136
DFXARG,1964M06,17.217
DFXARG,1964M07,17.270
DFXARG,1964M08,17.261
DFXARG,1964M09,17.362
DFXARG,1964M10,17.375
DFXARG,1964M11,17.390
DFXARG,1964M12,17.399
DFXARG,1965M01,17.365
DFXARG,1965M02,17.317
DFXARG,1965M03,17.379
DFXARG,1965M04,17.439
DFXARG,1965M05,17.528
DFXARG,1965M06,17.831
DFXARG,1965M07,17.837
DFXARG,1965M08,17.712
DFXARG,1965M09,17.648
DFXARG,1965M10,17.669
DFXARG,1965M11,17.702
DFXARG,1965M12,17.815
DFXARG,1966M01,17.917
DFXARG,1966M02,18.173
DFXARG,1966M03,18.321
DFXARG,1966M04,18.405
DFXARG,1966M05,18.299
DFXARG,1966M06,18.301
DFXARG,1966M07,18.238
DFXARG,1966M08,18.494
DFXARG,1966M09,18.543
DFXARG,1966M10,18.541
DFXARG,1966M11,18.479
DFXARG,1966M12,18.437
DFXARG,1967M01,18.337
DFXARG,1967M02,18.308
DFXARG,1967M03,18.254
DFXARG,1967M04,18.161
DFXARG,1967M05,18.189
DFXARG,1967M06,18.321
DFXARG,1967M07,18.397
DFXARG,1967M08,18.474
DFXARG,1967M09,18.453
DFXARG,1967M10,18.485
DFXARG,1967M11,18.517
DFXARG,1967M12,18.534
DFXARG,1968M01,18.631
DFXARG,1968M02,18.705
DFXARG,1968M03,18.734
DFXARG,1968M04,18.795
DFXARG,1968M05,18.857
DFXARG,1968M06,18.850
DFXARG,1968M07,18.905
DFXARG,1968M08,18.978
DFXARG,1968M09,19.048
DFXARG,1968M10,19.179
DFXARG,1968M11,19.211
DFXARG,1968M12,19.215
DFXARG,1969M01,19.282
DFXARG,1969M02,19.250
DFXARG,1969M03,19.309
DFXARG,1969M04,19.425
DFXARG,1969M05,19.543
DFXARG,1969M06,19.774
DFXARG,1969M07,19.891
DFXARG,1969M08,19.953
DFXARG,1969M09,20.080
DFXARG,1969M10,20.075
DFXARG,1969M11,20.263
DFXARG,1969M12,20.442
DFXARG,1970M01,20.582
DFXARG,1970M02,20.680
DFXARG,1970M03,20.706
DFXARG,1970M04,20.775
DFXARG,1970M05,20.860
DFXARG,1970M06,20.855
DFXARG,1970M07,20.897
DFXARG,1970M08,20.949
DFXARG,1970M09,21.045
DFXARG,1970M10,21.096
DFXARG,1970M11,21.034
DFXARG,1970M12,21.045
DFXARG,1971M01,20.880
DFXARG,1971M02,20.918
DFXARG,1971M03,21.037
DFXARG,1971M04,21.219
DFXARG,1971M05,21.306
DFXARG,1971M06,21.446
DFXARG,1971M07,21.473
DFXARG,1971M08,21.515
DFXARG,1971M09,21.508
DFXARG,1971M10,21.541
DFXARG,1971M11,21.603
DFXARG,1971M12,21.786
DFXARG,1972M01,21.934
DFXARG,1972M02,22.211
DFXARG,1972M03,22.174
DFXARG,1972M04,22.164
DFXARG,1972M05,22.169
DFXARG,1972M06,22.200
DFXARG,1972M07,22.325
DFXARG,1972M08,22.422
DFXARG,1972M09,22.580
DFXARG,1972M10,22.653
DFXARG,1972M11,22.750
DFXARG,1972M12,22.867
DFXARG,1973M01,23.200
DFXARG,1973M02,23.535
DFXARG,1973M03,24.118
DFXARG,1973M04,24.470
DFXARG,1973M05,24.713
DFXARG,1973M06,24.938
DFXARG,1973M07,24.968
DFXARG,1973M08,26.242
DFXARG,1973M09,26.250
DFXARG,1973M10,26.358
DFXARG,1973M11,26.701
DFXARG,1973M12,26.934
DFXARG,1974M01,27.331
DFXARG,1974M02,28.011
DFXARG,1974M03,28.451
DFXARG,1974M04,28.459
DFXARG,1974M05,28.644
DFXARG,1974M06,28.660
DFXARG,1974M07,28.650
DFXARG,1974M08,29.163
DFXARG,1974M09,29.772
DFXARG,1974M10,30.055
DFXARG,1974M11,30.407
DFXARG,1974M12,30.810
DFXARG,1975M01,30.955
DFXARG,1975M02,30.897
DFXARG,1975M03,30.725
DFXARG,1975M04,30.574
DFXARG,1975M05,30.598
DFXARG,1975M06,30.859
DFXARG,1975M07,31.304
DFXARG,1975M08,31.501
DFXARG,1975M09,31.475
DFXARG,1975M10,31.750
DFXARG,1975M11,31.923
DFXARG,1975M12,32.046
DFXARG,1976M01,32.024
DFXARG,1976M02,31.651
DFXARG,1976M03,31.463
DFXARG,1976M04,31.377
DFXARG,1976M05,31.498
DFXARG,1976M06,31.589
DFXARG,1976M07,31.706
DFXARG,1976M08,31.865
DFXARG,1976M09,31.974
DFXARG,1976M10,32.097
DFXARG,1976M11,32.117
DFXARG,1976M12,32.214
DFXARG,1977M01,32.298
DFXARG,1977M02,32.833
DFXARG,1977M03,33.041
DFXARG,1977M04,33.455
DFXARG,1977M05,33.643
DFXARG,1977M06,33.871
DFXARG,1977M07,33.916
DFXARG,1977M08,34.018
DFXARG,1977M09,34.046
DFXARG,1977M10,34.100
DFXARG,1977M11,34.347
DFXARG,1977M12,34.478
DFXARG,1978M01,34.800
DFXARG,1978M02,35.167
DFXARG,1978M03,35.618
DFXARG,1978M04,36.205
DFXARG,1978M05,36.769
DFXARG,1978M06,37.293
DFXARG,1978M07,37.437
DFXARG,1978M08,37.504
DFXARG,1978M09,37.638
DFXARG,1978M10,37.902
DFXARG,1978M11,38.093
DFXARG,1978M12,38.280
DFXARG,1979M01,39.039
DFXARG,1979M02,39.630
DFXARG,1979M03,39.920
DFXARG,1979M04,40.127
DFXARG,1979M05,40.405
DFXARG,1979M06,40.522
DFXARG,1979M07,40.718
DFXARG,1979M08,40.588
DFXARG,1979M09,40.867
DFXARG,1979M10,41.164
DFXARG,1979M11,41.436
DFXARG,1979M12,41.770
DFXARG,1980M01,41.983
DFXARG,1980M02,41.942
DFXARG,1980M03,42.375
DFXARG,1980M04,42.668
DFXARG,1980M05,42.991
DFXARG,1980M06,43.272
DFXARG,1980M07,43.862
DFXARG,1980M08,44.641
DFXARG,1980M09,45.220
DFXARG,1980M10,45.585
DFXARG,1980M11,46.113
DFXARG,1980M12,46.412
DFXARG,1981M01,46.478
DFXARG,1981M02,46.604
DFXARG,1981M03,46.835
DFXARG,1981M04,46.789
DFXARG,1981M05,46.681
DFXARG,1981M06,46.794
DFXARG,1981M07,47.176
DFXARG,1981M08,47.393
DFXARG,1981M09,47.543
DFXARG,1981M10,47.439
DFXARG,1981M11,47.416
DFXARG,1981M12,47.469
DFXARG,1982M01,47.772
DFXARG,1982M02,48.062
DFXARG,1982M03,47.930
DFXARG,1982M04,47.988
DFXARG,1982M05,48.386
DFXARG,1982M06,48.702
DFXARG,1982M07,48.728
DFXARG,1982M08,48.486
DFXARG,1982M09,48.441
DFXARG,1982M10,48.381
DFXARG,1982M11,48.336
DFXARG,1982M12,48.258
DFXARG,1983M01,48.171
DFXARG,1983M02,48.225
DFXARG,1983M03,48.617
DFXARG,1983M04,48.775
DFXARG,1983M05,48.964
DFXARG,1983M06,48.919
DFXARG,1983M07,48.921
DFXARG,1983M08,48.944
DFXARG,1983M09,49.085
DFXARG,1983M10,49.172
DFXARG,1983M11,49.102
DFXARG,1983M12,49.232
DFXARG,1984M01,49.882
DFXARG,1984M02,50.259
DFXARG,1984M03,50.316
DFXARG,1984M04,50.220
DFXARG,1984M05,49.994
DFXARG,1984M06,50.204
DFXARG,1984M07,50.318
DFXARG,1984M08,50.584
DFXARG,1984M09,50.453
DFXARG,1984M10,50.520
DFXARG,1984M11,50.458
DFXARG,1984M12,50.530
DFXARG,1985M01,50.670
DFXARG,1985M02,50.840
DFXARG,1985M03,50.957
DFXARG,1985M04,50.818
DFXARG,1985M05,50.685
DFXARG,1985M06,50.702
DFXARG,1985M07,50.732
DFXARG,1985M08,50.722
DFXARG,1985M09,50.722
DFXARG,1985M10,50.867
DFXARG,1985M11,51.125
DFXARG,1985M12,51.470
DFXARG,1986M01,51.532
DFXARG,1986M02,51.419
DFXARG,1986M03,51.441
DFXARG,1986M04,51.524
DFXARG,1986M05,51.656
DFXARG,1986M06,51.659
DFXARG,1986M07,52.107
DFXARG,1986M08,52.565
DFXARG,1986M09,52.539
DFXARG,1986M10,52.624
DFXARG,1986M11,52.791
DFXARG,1986M12,52.815
DFXARG,1987M01,53.146
DFXARG,1987M02,53.292
DFXARG,1987M03,53.309
DFXARG,1987M04,53.377
DFXARG,1987M05,53.688
DFXARG,1987M06,53.950
DFXARG,1987M07,53.762
DFXARG,1987M08,53.874
DFXARG,1987M09,53.951
DFXARG,1987M10,53.984
DFXARG,1987M11,53.909
DFXARG,1987M12,54.140
DFXARG,1988M01,54.357
DFXARG,1988M02,54.292
DFXARG,1988M03,54.330
DFXARG,1988M04,54.586
DFXARG,1988M05,54.747
DFXARG,1988M06,54.990
DFXARG,1988M07,55.573
DFXARG,1988M08,55.804
DFXARG,1988M09,56.116
DFXARG,1988M10,56.183
DFXARG,1988M11,56.199
DFXARG,1988M12,56.423
DFXARG,1989M01,56.681
DFXARG,1989M02,57.137
DFXARG,1989M03,57.414
DFXARG,1989M04,57.799
DFXARG,1989M05,58.160
DFXARG,1989M06,58.344
DFXARG,1989M07,58.581
DFXARG,1989M08,58.644
DFXARG,1989M09,58.645
DFXARG,1989M10,58.881
DFXARG,1989M11,59.052
DFXARG,1989M12,59.257
DFXARG,1990M01,60.060
DFXARG,1990M02,60.576
DFXARG,1990M03,60.602
DFXARG,1990M04,60.350
DFXARG,1990M05,60.438
DFXARG,1990M06,60.942
DFXARG,1990M07,61.237
DFXARG,1990M08,61.454
DFXARG,1990M09,61.603
DFXARG,1990M10,61.813
DFXARG,1990M11,61.881
DFXARG,1990M12,61.766
DFXARG,1991M01,62.462
DFXARG,1991M02,62.789
DFXARG,1991M03,62.804
DFXARG,1991M04,63.110
DFXARG,1991M05,63.272
DFXARG,1991M06,63.546
DFXARG,1991M07,63.125
DFXARG,1991M08,62.951
DFXARG,1991M09,62.879
DFXARG,1991M10,62.853
DFXARG,1991M11,62.962
DFXARG,1991M12,62.975
DFXARG,1992M01,62.921
DFXARG,1992M02,63.176
DFXARG,1992M03,63.361
DFXARG,1992M04,63.266
DFXARG,1992M05,63.148
DFXARG,1992M06,63.426
DFXARG,1992M07,63.335
DFXARG,1992M08,63.776
DFXARG,1992M09,63.913
DFXARG,1992M10,63.837
DFXARG,1992M11,63.671
DFXARG,1992M12,63.695
DFXARG,1993M01,63.742
DFXARG,1993M02,63.914
DFXARG,1993M03,63.888
DFXARG,1993M04,64.005
DFXARG,1993M05,64.470
DFXARG,1993M06,64.345
DFXARG,1993M07,64.314
DFXARG,1993M08,64.440
DFXARG,1993M09,64.407
DFXARG,1993M10,64.740
DFXARG,1993M11,64.888
DFXARG,1993M12,65.027
DFXARG,1994M01,65.046
DFXARG,1994M02,64.918
DFXARG,1994M03,64.826
DFXARG,1994M04,64.948
DFXARG,1994M05,65.073
DFXARG,1994M06,65.360
DFXARG,1994M07,65.687
DFXARG,1994M08,65.821
DFXARG,1994M09,65.860
DFXARG,1994M10,65.712
DFXARG,1994M11,65.777
DFXARG,1994M12,66.080
DFXARG,1995M01,66.037
DFXARG,1995M02,66.345
DFXARG,1995M03,66.322
DFXARG,1995M04,66.824
DFXARG,1995M05,66.780
DFXARG,1995M06,66.819
DFXARG,1995M07,66.887
DFXARG,1995M08,66.985
DFXARG,1995M09,67.143
DFXARG,1995M10,67.324
DFXARG,1995M11,67.271
DFXARG,1995M12,67.387
DFXARG,1996M01,67.569
DFXARG,1996M02,67.826
DFXARG,1996M03,68.137
DFXARG,1996M04,68.403
DFXARG,1996M05,68.390
DFXARG,1996M06,68.798
DFXARG,1996M07,69.066
DFXARG,1996M08,69.309
DFXARG,1996M09,69.473
DFXARG,1996M10,69.803
DFXARG,1996M11,69.905
DFXARG,1996M12,69.917
DFXARG,1997M01,69.822
DFXARG,1997M02,70.078
DFXARG,1997M03,69.920
DFXARG,1997M04,69.982
DFXARG,1997M05,70.047
DFXARG,1997M06,70.128
DFXARG,1997M07,70.201
DFXARG,1997M08,70.359
DFXARG,1997M09,70.395
DFXARG,1997M10,70.438
DFXARG,1997M11,70.500
DFXARG,1997M12,70.471
DFXARG,1998M01,70.760
DFXARG,1998M02,70.627
DFXARG,1998M03,70.733
DFXARG,1998M04,70.810
DFXARG,1998M05,70.899
DFXARG,1998M06,70.942
DFXARG,1998M07,71.041
DFXARG,1998M08,71.247
DFXARG,1998M09,71.174
DFXARG,1998M10,71.502
DFXARG,1998M11,71.606
DFXARG,1998M12,71.584
DFXARG,1999M01,71.863
DFXARG,1999M02,71.904
DFXARG,1999M03,71.813
DFXARG,1999M04,71.965
DFXARG,1999M05,72.095
DFXARG,1999M06,72.100
DFXARG,1999M07,72.181
DFXARG,1999M08,72.289
DFXARG,1999M09,72.501
DFXARG,1999M10,72.557
DFXARG,1999M11,72.760
DFXARG,1999M12,72.864
DFXARG,2000M01,72.929
DFXARG,2000M02,73.138
DFXARG,2000M03,73.341
DFXARG,2000M04,73.381
DFXARG,2000M05,73.747
DFXARG,2000M06,73.785
DFXARG,2000M07,74.169
DFXARG,2000M08,74.409
DFXARG,2000M09,74.421
DFXARG,2000M10,74.452
DFXARG,2000M11,74.507
DFXARG,2000M12,74.922
DFXARG,2001M01,74.981
DFXARG,2001M02,75.435
DFXARG,2001M03,75.561
DFXARG,2001M04,75.628
DFXARG,2001M05,75.755
DFXARG,2001M06,76.055
DFXARG,2001M07,76.290
DFXARG,2001M08,76.529
DFXARG,2001M09,76.513
DFXARG,2001M10,76.845
DFXARG,2001M11,76.802
DFXARG,2001M12,76.678
DFXARG,2002M01,77.010
DFXARG,2002M02,77.220
DFXARG,2002M03,77.335
DFXARG,2002M04,77.586
DFXARG,2002M05,77.102
DFXARG,2002M06,77.025
DFXARG,2002M07,77.132
DFXARG,2002M08,77.121
DFXARG,2002M09,77.266
DFXARG,2002M10,77.214
DFXARG,2002M11,77.417
DFXARG,2002M12,77.435
DFXARG,2003M01,77.489
DFXARG,2003M02,77.823
DFXARG,2003M03,78.012
DFXARG,2003M04,78.034
DFXARG,2003M05,78.160
DFXARG,2003M06,78.645
DFXARG,2003M07,78.557
DFXARG,2003M08,79.004
DFXARG,2003M09,79.185
DFXARG,2003M10,79.479
DFXARG,2003M11,79.791
DFXARG,2003M12,80.231
DFXARG,2004M01,80.034
DFXARG,2004M02,80.121
DFXARG,2004M03,80.394
DFXARG,2004M04,80.557
DFXARG,2004M05,81.226
DFXARG,2004M06,81.387
DFXARG,2004M07,81.459
DFXARG,2004M08,81.494
DFXARG,2004M09,81.306
DFXARG,2004M10,81.792
DFXARG,2004M11,82.090
DFXARG,2004M12,82.024
DFXARG,2005M01,81.825
DFXARG,2005M02,81.644
DFXARG,2005M03,81.904
DFXARG,2005M04,82.710
DFXARG,2005M05,82.630
DFXARG,2005M06,82.505
DFXARG,2005M07,82.664
DFXARG,2005M08,82.636
DFXARG,2005M09,82.849
DFXARG,2005M10,82.936
DFXARG,2005M11,83.256
DFXARG,2005M12,83.339
DFXARG,2006M01,83.629
DFXARG,2006M02,83.482
DFXARG,2006M03,83.627
DFXARG,2006M04,83.474
DFXARG,2006M05,83.516
DFXARG,2006M06,83.788
DFXARG,2006M07,83.932
DFXARG,2006M08,84.133
DFXARG,2006M09,84.370
DFXARG,2006M10,84.612
DFXARG,2006M11,84.585
DFXARG,2006M12,84.404
DFXARG,2007M01,85.022
DFXARG,2007M02,85.695
DFXARG,2007M03,86.224
DFXARG,2007M04,86.422
DFXARG,2007M05,86.793
DFXARG,2007M06,87.251
DFXARG,2007M07,87.464
DFXARG,2007M08,87.800
DFXARG,2007M09,88.084
DFXARG,2007M10,88.433
DFXARG,2007M11,88.799
DFXARG,2007M12,88.881
DFXARG,2008M01,89.533
DFXARG,2008M02,89.985
DFXARG,2008M03,90.109
DFXARG,2008M04,91.286
DFXARG,2008M05,91.597
DFXARG,2008M06,92.192
DFXARG,2008M07,93.248
DFXARG,2008M08,93.748
DFXARG,2008M09,94.342
DFXARG,2008M10,94.737
DFXARG,2008M11,94.941
DFXARG,2008M12,94.902
DFXARG,2009M01,94.837
DFXARG,2009M02,94.545
DFXARG,2009M03,94.285
DFXARG,2009M04,93.893
DFXARG,2009M05,93.563
DFXARG,2009M06,93.645
DFXARG,2009M07,93.249
DFXARG,2009M08,93.264
DFXARG,2009M09,92.995
DFXARG,2009M10,93.095
DFXARG,2009M11,93.144
DFXARG,2009M12,93.299
DFXARG,2010M01,93.419
DFXARG,2010M02,93.511
DFXARG,2010M03,93.765
DFXARG,2010M04,93.871
DFXARG,2010M05,93.896
DFXARG,2010M06,93.807
DFXARG,2010M07,93.851
DFXARG,2010M08,93.899
DFXARG,2010M09,94.142
DFXARG,2010M10,94.185
DFXARG,2010M11,94.356
DFXARG,2010M12,94.472
DFXARG,2011M01,95.117
DFXARG,2011M02,95.725
DFXARG,2011M03,96.552
DFXARG,2011M04,96.902
DFXARG,2011M05,97.347
DFXARG,2011M06,97.553
DFXARG,2011M07,97.932
DFXARG,2011M08,98.501
DFXARG,2011M09,99.043
DFXARG,2011M10,99.157
DFXARG,2011M11,99.079
DFXARG,2011M12,99.279
DFXARG,2012M01,99.689
DFXARG,2012M02,99.617
DFXARG,2012M03,99.821
DFXARG,2012M04,99.878
DFXARG,2012M05,99.795
DFXARG,2012M06,99.971
DFXARG,2012M07,99.983
DFXARG,2012M08,100.018
DFXARG,2012M09,99.980
DFXARG,2012M10,100.239
DFXARG,2012M11,100.395
DFXARG,2012M12,100.616
DFXARG,2013M01,100.750
DFXARG,2013M02,100.818
DFXARG,2013M03,100.911
DFXARG,2013M04,101.023
DFXARG,2013M05,100.766
DFXARG,2013M06,100.995
DFXARG,2013M07,101.083
DFXARG,2013M08,101.144
DFXARG,2013M09,101.088
DFXARG,2013M10,101.155
DFXARG,2013M11,100.993
DFXARG,2013M12,101.140
DFXARG,2014M01,101.287
DFXARG,2014M02,101.575
DFXARG,2014M03,102.037
DFXARG,2014M04,102.349
DFXARG,2014M05,102.920
DFXARG,2014M06,102.929
DFXARG,2014M07,103.172
DFXARG,2014M08,103.453
DFXARG,2014M09,103.643
DFXARG,2014M10,103.674
DFXARG,2014M11,103.908
DFXARG,2014M12,104.155
DFXARG,2015M01,104.133
DFXARG,2015M02,104.208
DFXARG,2015M03,103.925
DFXARG,2015M04,103.698
DFXARG,2015M05,103.678
DFXARG,2015M06,103.961
DFXARG,2015M07,104.135
DFXARG,2015M08,104.300
DFXARG,2015M09,104.376
DFXARG,2015M10,104.535
DFXARG,2015M11,104.211
DFXARG,2015M12,103.866
DFXARG,2016M01,103.842
DFXARG,2016M02,103.992
DFXARG,2016M03,103.500
DFXARG,2016M04,103.598
DFXARG,2016M05,103.152
DFXARG,2016M06,102.912
DFXARG,2016M07,102.785
DFXARG,2016M08,102.676
DFXARG,2016M09,102.570
DFXARG,2016M10,102.566
DFXARG,2016M11,102.331
DFXARG,2016M12,102.159
DFXARG,2017M01,102.292
DFXARG,2017M02,102.459
DFXARG,2017M03,102.742
DFXARG,2017M04,102.926
DFXARG,2017M05,102.957
DFXARG,2017M06,102.829
DFXARG,2017M07,103.002
DFXARG,2017M08,103.014
DFXARG,2017M09,103.036
DFXARG,2017M10,103.131
